autoencoder_score,lstm_score,isolation_forest_score,behavioral_score,ensemble_score,agreement_count,is_anomaly,risk_level
0.002294379,0.02236305922269821,0.19937162564880784,0.15773887057788927,0.07104710614038598,0,0,LOW
0.0014761473,0.018882960081100464,0.2622173949518819,0.20319777908409864,0.08910468542483521,0,0,LOW
0.0012520737,0.014620445668697357,0.20645811115300639,0.08072491066645064,0.058224718306902366,0,0,LOW
0.11231498,0.015911078080534935,0.2913223112326734,0.08725264131893458,0.11543592484925395,0,0,LOW
0.073953114,0.005824940744787455,0.632249357207205,0.02125271212341363,0.15726884942329447,1,0,LOW
0.167472,0.03470936417579651,0.40504036035031743,0.09529140039114266,0.1643297916030124,0,0,LOW
0.05985465,0.003063997020944953,0.275536706503243,0.06982672731460568,0.08744967665668507,0,0,LOW
0.001983455,0.011399287730455399,0.3080594089902313,0.13239145278278236,0.08558459522049482,0,0,LOW
0.034811646,0.00011515355436131358,0.26794674651768335,0.09472759418861589,0.08001711050931834,0,0,LOW
0.0018534784,0.020919127389788628,0.26420054626199563,0.09648222245948747,0.07423689823422013,0,0,LOW
0.0016964056,0.020207470282912254,0.4025293406984811,0.2212437990575165,0.12034842103144806,0,0,LOW
0.0015078906,0.013109482824802399,0.302607619855069,0.006401461577619301,0.06594234975705754,0,0,LOW
0.1319965,0.022281475365161896,0.3591784543508646,0.060359563356752445,0.13377284211238666,0,0,LOW
0.0013551181,0.01777542382478714,0.19285536876657405,0.04238638663049526,0.05073595022506299,0,0,LOW
0.0015564779,0.019209101796150208,0.23938498132067942,0.10035913060521642,0.06923836363848238,0,0,LOW
0.0027599041,0.009843982756137848,0.18746503039171414,0.12448472973306997,0.06008487680075965,0,0,LOW
0.019412074,0.0007529509603045881,0.20876418256354135,0.2146656841360119,0.08097280031139084,0,0,LOW
0.008286109,0.004071518313139677,0.26694358487728653,0.16933885587900052,0.08291113911577125,0,0,LOW
0.026624737,8.203824836527929e-05,0.28752568943602586,0.2749099750738186,0.10808490377352006,0,0,LOW
0.11989685,0.0183790922164917,0.40208783857184693,0.2651536235060521,0.16766823655069818,0,0,LOW
0.004899111,0.0068733058869838715,0.2453314178617706,0.03489682813401541,0.058077488400736434,0,0,LOW
0.008602055,0.0039008876774460077,0.36228231847754055,0.13912290334444327,0.09750588458365797,0,0,LOW
0.005642127,0.006365096662193537,0.5362533890081314,0.007969380375379665,0.11233035811317714,1,0,LOW
